Tiempo de autenticación,Tiempo de actualización,Perdida,Uso de CPU,Numero thread
87807,123159,false,-1.0,dlg 2453: ,
85527,136273,false,-1.0,dlg 2454: ,
87808,111756,false,-1.0,dlg 2455: ,
94650,106624,false,-1.0,dlg 2456: ,
87238,120308,false,-1.0,dlg 2457: ,
96360,167633,false,-1.0,dlg 2458: ,
84387,221230,false,-1.0,dlg 2459: ,
86668,148817,false,-1.0,dlg 2460: ,
122018,858692,false,-1.0,dlg 2461: ,
396846,144255,false,-1.0,dlg 2462: ,
118598,131711,false,-1.0,dlg 2463: ,
118598,262283,false,-1.0,dlg 2464: ,
129431,124869,false,-1.0,dlg 2465: ,
84387,365486,false,-1.0,dlg 2466: ,
84957,163642,false,-1.0,dlg 2467: ,
116317,131712,false,-1.0,dlg 2468: ,
86097,149957,false,-1.0,dlg 2469: ,
87808,114037,false,-1.0,dlg 2470: ,
90088,121449,false,-1.0,dlg 2471: ,
122018,279388,false,-1.0,dlg 2472: ,
121449,248029,false,-1.0,dlg 2473: ,
82676,156800,false,-1.0,dlg 2474: ,
120878,121449,false,-1.0,dlg 2475: ,
88949,132282,false,-1.0,dlg 2476: ,
86097,115746,false,-1.0,dlg 2477: ,
82677,123159,false,-1.0,dlg 2478: ,
122589,146536,false,-1.0,dlg 2479: ,
127150,147106,false,-1.0,dlg 2480: ,
82106,429346,false,-1.0,dlg 2481: ,
91799,119168,false,-1.0,dlg 2482: ,
86667,168774,false,-1.0,dlg 2483: ,
96360,169343,false,-1.0,dlg 2484: ,
128291,92939,false,-1.0,dlg 2485: ,
83246,159650,false,-1.0,dlg 2486: ,
128861,608953,false,-1.0,dlg 2487: ,
86098,163642,false,-1.0,dlg 2488: ,
119167,248599,false,-1.0,dlg 2489: ,
179037,130001,false,-1.0,dlg 2490: ,
84957,106054,false,-1.0,dlg 2491: ,
53805101,113466,false,-1.0,dlg 2492: ,
104913,128861,false,-1.0,dlg 2493: ,
126581,88378,false,-1.0,dlg 2494: ,
147677,89518,false,-1.0,dlg 2495: ,
117457,261143,false,-1.0,dlg 2496: ,
124869,633470,false,-1.0,dlg 2497: ,
177326,1319968,false,-1.0,dlg 2498: ,
133423,108905,false,-1.0,dlg 2499: ,
148247,2327477,false,-1.0,dlg 2500: ,
106263435,116316,false,-1.0,dlg 2501: ,
138554,147677,false,-1.0,dlg 2502: ,
105484,152238,false,-1.0,dlg 2503: ,
88378,115177,false,-1.0,dlg 2504: ,
88948,168204,false,-1.0,dlg 2505: ,
90088,121449,false,-1.0,dlg 2506: ,
93510,124869,false,-1.0,dlg 2507: ,
82676,148247,false,-1.0,dlg 2508: ,
221230,126580,false,-1.0,dlg 2509: ,
100351,153379,false,-1.0,dlg 2510: ,
94080,122019,false,-1.0,dlg 2511: ,
84386,129431,false,-1.0,dlg 2512: ,
119168,134562,false,-1.0,dlg 2513: ,
90659,175615,false,-1.0,dlg 2514: ,
220089,143686,false,-1.0,dlg 2515: ,
92940,158510,false,-1.0,dlg 2516: ,
92370,174476,false,-1.0,dlg 2517: ,
88948,169914,false,-1.0,dlg 2518: ,
149387,1967123,false,-1.0,dlg 2519: ,
214958,659129,false,-1.0,dlg 2520: ,
115176,257722,false,-1.0,dlg 2521: ,
111756,340398,false,-1.0,dlg 2522: ,
88948,148818,false,-1.0,dlg 2523: ,
229212,208115,false,-1.0,dlg 2524: ,
97501,145966,false,-1.0,dlg 2525: ,
89519,175045,false,-1.0,dlg 2526: ,
87238,90658,false,-1.0,dlg 2527: ,
83246,129431,false,-1.0,dlg 2528: ,
83817,115177,false,-1.0,dlg 2529: ,
154519,155659,false,-1.0,dlg 2530: ,
80396,113466,false,-1.0,dlg 2531: ,
207546,165923,false,-1.0,dlg 2532: ,
87808,182458,false,-1.0,dlg 2533: ,
115746,588426,false,-1.0,dlg 2534: ,
113466,599260,false,-1.0,dlg 2535: ,
121448,614655,false,-1.0,dlg 2536: ,
161931,108334,false,-1.0,dlg 2537: ,
118028,610664,false,-1.0,dlg 2538: ,
88948,120308,false,-1.0,dlg 2539: ,
84386,171054,false,-1.0,dlg 2540: ,
83817,115747,false,-1.0,dlg 2541: ,
82106,129431,false,-1.0,dlg 2542: ,
95790,162502,false,-1.0,dlg 2543: ,
88948,151098,false,-1.0,dlg 2544: ,
128861,5779921,false,-1.0,dlg 2545: ,
116317,630620,false,-1.0,dlg 2546: ,
94650,343248,false,-1.0,dlg 2547: ,
83816,103203,false,-1.0,dlg 2548: ,
84957,112896,false,-1.0,dlg 2549: ,
112325,136843,false,-1.0,dlg 2550: ,
124300,134562,false,-1.0,dlg 2551: ,
120309,265704,false,-1.0,dlg 2552: ,
202414,283950,false,-1.0,dlg 2553: ,
114606,549084,false,-1.0,dlg 2554: ,
374608,157940,false,-1.0,dlg 2555: ,
162501,138553,false,-1.0,dlg 2556: ,
116887,136273,false,-1.0,dlg 2557: ,
83817,112326,false,-1.0,dlg 2558: ,
87238,114606,false,-1.0,dlg 2559: ,
115746,255441,false,-1.0,dlg 2560: ,
84387,107194,false,-1.0,dlg 2561: ,
85528,111755,false,-1.0,dlg 2562: ,
324433,173335,false,-1.0,dlg 2563: ,
115176,128290,false,-1.0,dlg 2564: ,
124299,269696,false,-1.0,dlg 2565: ,
118598,152808,false,-1.0,dlg 2566: ,
84957,116317,false,-1.0,dlg 2567: ,
112896,130571,false,-1.0,dlg 2568: ,
79826,136843,false,-1.0,dlg 2569: ,
87808,116887,false,-1.0,dlg 2570: ,
89518,113466,false,-1.0,dlg 2571: ,
131712,131711,false,-1.0,dlg 2572: ,
86667,145967,false,-1.0,dlg 2573: ,
87237,177897,false,-1.0,dlg 2574: ,
85527,171624,false,-1.0,dlg 2575: ,
118597,136273,false,-1.0,dlg 2576: ,
86097,116887,false,-1.0,dlg 2577: ,
87808,128291,false,-1.0,dlg 2578: ,
82677,122019,false,-1.0,dlg 2579: ,
111186,131142,false,-1.0,dlg 2580: ,
94080,110045,false,-1.0,dlg 2581: ,
162502,179606,false,-1.0,dlg 2582: ,
82676,118597,false,-1.0,dlg 2583: ,
107764,108334,false,-1.0,dlg 2584: ,
82106,111755,false,-1.0,dlg 2585: ,
92369,117458,false,-1.0,dlg 2586: ,
84387,171054,false,-1.0,dlg 2587: ,
118027,136273,false,-1.0,dlg 2588: ,
131141,3523716,false,-1.0,dlg 2589: ,
120879,612945,false,-1.0,dlg 2590: ,
129431,529698,false,-1.0,dlg 2591: ,
112896,517724,false,-1.0,dlg 2592: ,
127721,535970,false,-1.0,dlg 2593: ,
364345,694480,false,-1.0,dlg 2594: ,
116317,565619,false,-1.0,dlg 2595: ,
116887,561628,false,-1.0,dlg 2596: ,
86668,620357,false,-1.0,dlg 2597: ,
80966,157940,false,-1.0,dlg 2598: ,
122588,140834,false,-1.0,dlg 2599: ,
114606,134563,false,-1.0,dlg 2600: ,
79825,110615,false,-1.0,dlg 2601: ,
115747,127720,false,-1.0,dlg 2602: ,
83247,132853,false,-1.0,dlg 2603: ,
197282,136843,false,-1.0,dlg 2604: ,
83817,178467,false,-1.0,dlg 2605: ,
120308,144826,false,-1.0,dlg 2606: ,
82106,147107,false,-1.0,dlg 2607: ,
202985,137414,false,-1.0,dlg 2608: ,
120308,132282,false,-1.0,dlg 2609: ,
115176,129431,false,-1.0,dlg 2610: ,
82106,118597,false,-1.0,dlg 2611: ,
87808,108905,false,-1.0,dlg 2612: ,
83817,157370,false,-1.0,dlg 2613: ,
116316,146536,false,-1.0,dlg 2614: ,
84386,134563,false,-1.0,dlg 2615: ,
116317,139124,false,-1.0,dlg 2616: ,
115747,128860,false,-1.0,dlg 2617: ,
163072,386582,false,-1.0,dlg 2618: ,
115176,245748,false,-1.0,dlg 2619: ,
80966,163072,false,-1.0,dlg 2620: ,
86098,144256,false,-1.0,dlg 2621: ,
112896,135133,false,-1.0,dlg 2622: ,
90089,118027,false,-1.0,dlg 2623: ,
88378,202414,false,-1.0,dlg 2624: ,
118027,136273,false,-1.0,dlg 2625: ,
126010,136843,false,-1.0,dlg 2626: ,
120878,130571,false,-1.0,dlg 2627: ,
119168,623207,false,-1.0,dlg 2628: ,
88378,173905,false,-1.0,dlg 2629: ,
122018,137984,false,-1.0,dlg 2630: ,
87237,172765,false,-1.0,dlg 2631: ,
84387,156229,false,-1.0,dlg 2632: ,
83246,177326,false,-1.0,dlg 2633: ,
79255,180177,false,-1.0,dlg 2634: ,
116316,126580,false,-1.0,dlg 2635: ,
87808,203554,false,-1.0,dlg 2636: ,
87808,113466,false,-1.0,dlg 2637: ,
88378,166493,false,-1.0,dlg 2638: ,
82676,112895,false,-1.0,dlg 2639: ,
121448,133422,false,-1.0,dlg 2640: ,
88378,139694,false,-1.0,dlg 2641: ,
144826,110615,false,-1.0,dlg 2642: ,
120878,622637,false,-1.0,dlg 2643: ,
87238,124299,false,-1.0,dlg 2644: ,
135133,94650,false,-1.0,dlg 2645: ,
123159,144256,false,-1.0,dlg 2646: ,
92940,113466,false,-1.0,dlg 2647: ,
88378,173906,false,-1.0,dlg 2648: ,
82677,119738,false,-1.0,dlg 2649: ,
98642,114036,false,-1.0,dlg 2650: ,
92369,114037,false,-1.0,dlg 2651: ,
81536,118597,false,-1.0,dlg 2652: ,
85527,115747,false,-1.0,dlg 2653: ,
112895,179037,false,-1.0,dlg 2654: ,
86667,169344,false,-1.0,dlg 2655: ,
80965,164212,false,-1.0,dlg 2656: ,
163641,175046,false,-1.0,dlg 2657: ,
120308,135703,false,-1.0,dlg 2658: ,
114607,266274,false,-1.0,dlg 2659: ,
116317,230353,false,-1.0,dlg 2660: ,
137984,657989,false,-1.0,dlg 2661: ,
1049132,575312,false,-1.0,dlg 2662: ,
85527,120308,false,-1.0,dlg 2663: ,
118598,114606,false,-1.0,dlg 2664: ,
116317,130002,false,-1.0,dlg 2665: ,
113466,267414,false,-1.0,dlg 2666: ,
83247,117457,false,-1.0,dlg 2667: ,
143115,124299,false,-1.0,dlg 2668: ,
117457,1517821,false,-1.0,dlg 2669: ,
86667,118027,false,-1.0,dlg 2670: ,
124299,715007,false,-1.0,dlg 2671: ,
114606,580444,false,-1.0,dlg 2672: ,
84957,114607,false,-1.0,dlg 2673: ,
83246,182458,false,-1.0,dlg 2674: ,
84387,177897,false,-1.0,dlg 2675: ,
82676,160791,false,-1.0,dlg 2676: ,
123729,167063,false,-1.0,dlg 2677: ,
114606,594128,false,-1.0,dlg 2678: ,
94079,149957,false,-1.0,dlg 2679: ,
119738,135133,false,-1.0,dlg 2680: ,
119168,486934,false,-1.0,dlg 2681: ,
86097,108904,false,-1.0,dlg 2682: ,
86097,118597,false,-1.0,dlg 2683: ,
225792,576453,false,-1.0,dlg 2684: ,
118598,5981766,false,-1.0,dlg 2685: ,
119738,611804,false,-1.0,dlg 2686: ,
87807,172765,false,-1.0,dlg 2687: ,
118027,182458,false,-1.0,dlg 2688: ,
161931,139124,false,-1.0,dlg 2689: ,
138554,136843,false,-1.0,dlg 2690: ,
3565340,617505,false,-1.0,dlg 2691: ,
129431,92940,false,-1.0,dlg 2692: ,
119168,128290,false,-1.0,dlg 2693: ,
80396,86667,false,-1.0,dlg 2694: ,
88378,163072,false,-1.0,dlg 2695: ,
99212,122589,false,-1.0,dlg 2696: ,
206405,188160,false,-1.0,dlg 2697: ,
118597,132282,false,-1.0,dlg 2698: ,
873517,1080492,false,-1.0,dlg 2699: ,
132853,271406,false,-1.0,dlg 2700: ,
79255,164212,false,-1.0,dlg 2701: ,
126010,640883,false,-1.0,dlg 2702: ,
115176,92939,false,-1.0,dlg 2703: ,
401407,90659,false,-1.0,dlg 2704: ,
116317,128861,false,-1.0,dlg 2705: ,
140834,755489,false,-1.0,dlg 2706: ,
156800,660269,false,-1.0,dlg 2707: ,
84387,160791,false,-1.0,dlg 2708: ,
147107,131711,false,-1.0,dlg 2709: ,
91229,113466,false,-1.0,dlg 2710: ,
162502,139124,false,-1.0,dlg 2711: ,
200133,252020,false,-1.0,dlg 2712: ,
99781,84386,false,-1.0,dlg 2713: ,
123729,561057,false,-1.0,dlg 2714: ,
115177,121448,false,-1.0,dlg 2715: ,
115177,135703,false,-1.0,dlg 2716: ,
141975,171624,false,-1.0,dlg 2717: ,
87807,166493,false,-1.0,dlg 2718: ,
122019,141405,false,-1.0,dlg 2719: ,
122019,253730,false,-1.0,dlg 2720: ,
87238,111756,false,-1.0,dlg 2721: ,
89518,176186,false,-1.0,dlg 2722: ,
80966,92370,false,-1.0,dlg 2723: ,
95791,185879,false,-1.0,dlg 2724: ,
85527,118028,false,-1.0,dlg 2725: ,
122019,566760,false,-1.0,dlg 2726: ,
127151,573602,false,-1.0,dlg 2727: ,
87808,112896,false,-1.0,dlg 2728: ,
133993,171625,false,-1.0,dlg 2729: ,
116317,147677,false,-1.0,dlg 2730: ,
119168,141405,false,-1.0,dlg 2731: ,
83246,111756,false,-1.0,dlg 2732: ,
87237,173335,false,-1.0,dlg 2733: ,
87237,171624,false,-1.0,dlg 2734: ,
149958,1641550,false,-1.0,dlg 2735: ,
103773,119167,false,-1.0,dlg 2736: ,
100922,160791,false,-1.0,dlg 2737: ,
91229,173905,false,-1.0,dlg 2738: ,
130002,624918,false,-1.0,dlg 2739: ,
150528,619786,false,-1.0,dlg 2740: ,
127721,562768,false,-1.0,dlg 2741: ,
114037,577593,false,-1.0,dlg 2742: ,
91229,115746,false,-1.0,dlg 2743: ,
111186,130572,false,-1.0,dlg 2744: ,
87808,172195,false,-1.0,dlg 2745: ,
87808,168203,false,-1.0,dlg 2746: ,
88378,172764,false,-1.0,dlg 2747: ,
87238,188160,false,-1.0,dlg 2748: ,
86097,168774,false,-1.0,dlg 2749: ,
87238,116317,false,-1.0,dlg 2750: ,
79255,109475,false,-1.0,dlg 2751: ,
92369,118027,false,-1.0,dlg 2752: ,
86667,116317,false,-1.0,dlg 2753: ,
78115,127720,false,-1.0,dlg 2754: ,
121448,551364,false,-1.0,dlg 2755: ,
116317,616365,false,-1.0,dlg 2756: ,
143686,139694,false,-1.0,dlg 2757: ,
123729,634041,false,-1.0,dlg 2758: ,
88948,111185,false,-1.0,dlg 2759: ,
112896,130571,false,-1.0,dlg 2760: ,
100352,119738,false,-1.0,dlg 2761: ,
92369,136273,false,-1.0,dlg 2762: ,
127720,113466,false,-1.0,dlg 2763: ,
75834,119738,false,-1.0,dlg 2764: ,
84957,115747,false,-1.0,dlg 2765: ,
83246,124869,false,-1.0,dlg 2766: ,
78685,108905,false,-1.0,dlg 2767: ,
118027,133423,false,-1.0,dlg 2768: ,
130572,638032,false,-1.0,dlg 2769: ,
88378,107193,false,-1.0,dlg 2770: ,
118597,136844,false,-1.0,dlg 2771: ,
100352,133992,false,-1.0,dlg 2772: ,
118028,173905,false,-1.0,dlg 2773: ,
104913,183598,false,-1.0,dlg 2774: ,
115176,132852,false,-1.0,dlg 2775: ,
118027,133422,false,-1.0,dlg 2776: ,
134563,133993,false,-1.0,dlg 2777: ,
80396,199563,false,-1.0,dlg 2778: ,
86667,119738,false,-1.0,dlg 2779: ,
88378,113466,false,-1.0,dlg 2780: ,
119738,133423,false,-1.0,dlg 2781: ,
113466,135703,false,-1.0,dlg 2782: ,
140265,799393,false,-1.0,dlg 2783: ,
104343,135133,false,-1.0,dlg 2784: ,
120308,533118,false,-1.0,dlg 2785: ,
108904,126010,false,-1.0,dlg 2786: ,
82676,123159,false,-1.0,dlg 2787: ,
123159,130571,false,-1.0,dlg 2788: ,
92939,111185,false,-1.0,dlg 2789: ,
134562,138554,false,-1.0,dlg 2790: ,
113466,158510,false,-1.0,dlg 2791: ,
83246,170484,false,-1.0,dlg 2792: ,
90089,174476,false,-1.0,dlg 2793: ,
78685,116887,false,-1.0,dlg 2794: ,
94080,123729,false,-1.0,dlg 2795: ,
95790,135133,false,-1.0,dlg 2796: ,
87237,118027,false,-1.0,dlg 2797: ,
115177,132852,false,-1.0,dlg 2798: ,
88378,173905,false,-1.0,dlg 2799: ,
84387,172764,false,-1.0,dlg 2800: ,
83817,115176,false,-1.0,dlg 2801: ,
115177,130001,false,-1.0,dlg 2802: ,
114607,133992,false,-1.0,dlg 2803: ,
137413,131712,false,-1.0,dlg 2804: ,
123729,560488,false,-1.0,dlg 2805: ,
115747,545663,false,-1.0,dlg 2806: ,
120308,573032,false,-1.0,dlg 2807: ,
127150,581585,false,-1.0,dlg 2808: ,
116317,628340,false,-1.0,dlg 2809: ,
227502,122589,false,-1.0,dlg 2810: ,
82676,164782,false,-1.0,dlg 2811: ,
80966,110615,false,-1.0,dlg 2812: ,
81536,114037,false,-1.0,dlg 2813: ,
124300,625489,false,-1.0,dlg 2814: ,
137984,749217,false,-1.0,dlg 2815: ,
123159,641454,false,-1.0,dlg 2816: ,
97501,175615,false,-1.0,dlg 2817: ,
207546,178467,false,-1.0,dlg 2818: ,
85527,149387,false,-1.0,dlg 2819: ,
115177,137414,false,-1.0,dlg 2820: ,
149957,121448,false,-1.0,dlg 2821: ,
90659,187020,false,-1.0,dlg 2822: ,
86098,153949,false,-1.0,dlg 2823: ,
97501,174475,false,-1.0,dlg 2824: ,
92940,136273,false,-1.0,dlg 2825: ,
88378,120878,false,-1.0,dlg 2826: ,
76404,193861,false,-1.0,dlg 2827: ,
86098,114606,false,-1.0,dlg 2828: ,
80396,177326,false,-1.0,dlg 2829: ,
94080,147106,false,-1.0,dlg 2830: ,
92369,175045,false,-1.0,dlg 2831: ,
81536,119167,false,-1.0,dlg 2832: ,
83817,110616,false,-1.0,dlg 2833: ,
89518,168203,false,-1.0,dlg 2834: ,
144255,168203,false,-1.0,dlg 2835: ,
86667,180177,false,-1.0,dlg 2836: ,
87238,140835,false,-1.0,dlg 2837: ,
84386,168773,false,-1.0,dlg 2838: ,
82676,148247,false,-1.0,dlg 2839: ,
85527,169913,false,-1.0,dlg 2840: ,
88378,120308,false,-1.0,dlg 2841: ,
90089,146537,false,-1.0,dlg 2842: ,
80395,167063,false,-1.0,dlg 2843: ,
93510,172195,false,-1.0,dlg 2844: ,
122018,144256,false,-1.0,dlg 2845: ,
84957,167063,false,-1.0,dlg 2846: ,
132282,179607,false,-1.0,dlg 2847: ,
122018,131712,false,-1.0,dlg 2848: ,
90659,195572,false,-1.0,dlg 2849: ,
612945,136843,false,-1.0,dlg 2850: ,
85527,176186,false,-1.0,dlg 2851: ,
82106,148247,false,-1.0,dlg 2852: ,
82106,117457,false,-1.0,dlg 2853: ,
82676,174475,false,-1.0,dlg 2854: ,
83246,179607,false,-1.0,dlg 2855: ,
112896,133423,false,-1.0,dlg 2856: ,
85527,165923,false,-1.0,dlg 2857: ,
80965,108904,false,-1.0,dlg 2858: ,
112896,539391,false,-1.0,dlg 2859: ,
87238,118028,false,-1.0,dlg 2860: ,
85527,150528,false,-1.0,dlg 2861: ,
89519,164782,false,-1.0,dlg 2862: ,
88378,1469356,false,-1.0,dlg 2863: ,
116317,503470,false,-1.0,dlg 2864: ,
401977,628339,false,-1.0,dlg 2865: ,
113466,532549,false,-1.0,dlg 2866: ,
112325,531978,false,-1.0,dlg 2867: ,
100922,171624,false,-1.0,dlg 2868: ,
78115,145396,false,-1.0,dlg 2869: ,
90659,166493,false,-1.0,dlg 2870: ,
88378,180177,false,-1.0,dlg 2871: ,
120308,591847,false,-1.0,dlg 2872: ,
119167,561628,false,-1.0,dlg 2873: ,
125440,648866,false,-1.0,dlg 2874: ,
113466,459566,false,-1.0,dlg 2875: ,
79825,160220,false,-1.0,dlg 2876: ,
87807,173905,false,-1.0,dlg 2877: ,
145966,599260,false,-1.0,dlg 2878: ,
84957,116317,false,-1.0,dlg 2879: ,
104343,130001,false,-1.0,dlg 2880: ,
107764,536540,false,-1.0,dlg 2881: ,
98642,120308,false,-1.0,dlg 2882: ,
78685,100922,false,-1.0,dlg 2883: ,
79825,96931,false,-1.0,dlg 2884: ,
119738,135703,false,-1.0,dlg 2885: ,
92369,166493,false,-1.0,dlg 2886: ,
83246,168774,false,-1.0,dlg 2887: ,
83817,130001,false,-1.0,dlg 2888: ,
113466,513163,false,-1.0,dlg 2889: ,
167633,4901273,false,-1.0,dlg 2890: ,
128861,253730,false,-1.0,dlg 2891: ,
83247,168203,false,-1.0,dlg 2892: ,
157370,276538,false,-1.0,dlg 2893: ,
88378,171055,false,-1.0,dlg 2894: ,
118027,135703,false,-1.0,dlg 2895: ,
116317,580444,false,-1.0,dlg 2896: ,
287941,726980,false,-1.0,dlg 2897: ,
119738,254301,false,-1.0,dlg 2898: ,
127150,625489,false,-1.0,dlg 2899: ,
80395,122589,false,-1.0,dlg 2900: ,
114036,584435,false,-1.0,dlg 2901: ,
112896,8384507,false,-1.0,dlg 2902: ,
262283,715006,false,-1.0,dlg 2903: ,
93509,179037,false,-1.0,dlg 2904: ,
110616,135133,false,-1.0,dlg 2905: ,
89518,124870,false,-1.0,dlg 2906: ,
130001,651717,false,-1.0,dlg 2907: ,
156800,539391,false,-1.0,dlg 2908: ,
80966,164783,false,-1.0,dlg 2909: ,
112895,136273,false,-1.0,dlg 2910: ,
94650,173335,false,-1.0,dlg 2911: ,
83247,122018,false,-1.0,dlg 2912: ,
80395,149957,false,-1.0,dlg 2913: ,
111185,136274,false,-1.0,dlg 2914: ,
83246,155089,false,-1.0,dlg 2915: ,
90089,177326,false,-1.0,dlg 2916: ,
116317,622068,false,-1.0,dlg 2917: ,
122018,362635,false,-1.0,dlg 2918: ,
79826,85527,false,-1.0,dlg 2919: ,
117457,191580,false,-1.0,dlg 2920: ,
118598,417372,false,-1.0,dlg 2921: ,
86098,114606,false,-1.0,dlg 2922: ,
124870,526276,false,-1.0,dlg 2923: ,
665971,688208,false,-1.0,dlg 2924: ,
110615,248029,false,-1.0,dlg 2925: ,
118027,557636,false,-1.0,dlg 2926: ,
184738,576453,false,-1.0,dlg 2927: ,
94650,119168,false,-1.0,dlg 2928: ,
91799,173335,false,-1.0,dlg 2929: ,
115177,150528,false,-1.0,dlg 2930: ,
112326,348380,false,-1.0,dlg 2931: ,
120878,655708,false,-1.0,dlg 2932: ,
114607,153378,false,-1.0,dlg 2933: ,
112896,140264,false,-1.0,dlg 2934: ,
84957,120308,false,-1.0,dlg 2935: ,
86668,183028,false,-1.0,dlg 2936: ,
119168,148247,false,-1.0,dlg 2937: ,
116317,142545,false,-1.0,dlg 2938: ,
79255,124870,false,-1.0,dlg 2939: ,
111755,134562,false,-1.0,dlg 2940: ,
90659,169914,false,-1.0,dlg 2941: ,
128291,136273,false,-1.0,dlg 2942: ,
115747,171624,false,-1.0,dlg 2943: ,
87238,144826,false,-1.0,dlg 2944: ,
120308,636892,false,-1.0,dlg 2945: ,
114606,164212,false,-1.0,dlg 2946: ,
82106,148247,false,-1.0,dlg 2947: ,
1708831,172765,false,-1.0,dlg 2948: ,
82676,149388,false,-1.0,dlg 2949: ,
93510,113466,false,-1.0,dlg 2950: ,
82106,111755,false,-1.0,dlg 2951: ,
110615,115747,false,-1.0,dlg 2952: ,
81536,114037,false,-1.0,dlg 2953: ,
120879,144256,false,-1.0,dlg 2954: ,
91229,107764,false,-1.0,dlg 2955: ,
86668,104343,false,-1.0,dlg 2956: ,
112325,630620,false,-1.0,dlg 2957: ,
88948,113466,false,-1.0,dlg 2958: ,
134563,136274,false,-1.0,dlg 2959: ,
116317,131142,false,-1.0,dlg 2960: ,
113466,190440,false,-1.0,dlg 2961: ,
86097,120879,false,-1.0,dlg 2962: ,
88949,138554,false,-1.0,dlg 2963: ,
87808,112896,false,-1.0,dlg 2964: ,
187019,114036,false,-1.0,dlg 2965: ,
96931,119168,false,-1.0,dlg 2966: ,
84957,111756,false,-1.0,dlg 2967: ,
91799,118598,false,-1.0,dlg 2968: ,
114036,147677,false,-1.0,dlg 2969: ,
131141,80966,false,-1.0,dlg 2970: ,
116887,130571,false,-1.0,dlg 2971: ,
118597,152238,false,-1.0,dlg 2972: ,
137413,137413,false,-1.0,dlg 2973: ,
114036,139124,false,-1.0,dlg 2974: ,
89518,115747,false,-1.0,dlg 2975: ,
111755,544523,false,-1.0,dlg 2976: ,
82676,112325,false,-1.0,dlg 2977: ,
378029,158510,false,-1.0,dlg 2978: ,
83247,130571,false,-1.0,dlg 2979: ,
90088,173906,false,-1.0,dlg 2980: ,
78115,107764,false,-1.0,dlg 2981: ,
86097,188159,false,-1.0,dlg 2982: ,
113466,568470,false,-1.0,dlg 2983: ,
92370,114607,false,-1.0,dlg 2984: ,
84386,112326,false,-1.0,dlg 2985: ,
98071,87238,false,-1.0,dlg 2986: ,
354082,2338311,false,-1.0,dlg 2987: ,
129431,257152,false,-1.0,dlg 2988: ,
83817,171625,false,-1.0,dlg 2989: ,
86668,172195,false,-1.0,dlg 2990: ,
200704,119168,false,-1.0,dlg 2991: ,
78684,110045,false,-1.0,dlg 2992: ,
132852,136273,false,-1.0,dlg 2993: ,
87808,120308,false,-1.0,dlg 2994: ,
86097,121448,false,-1.0,dlg 2995: ,
91799,112896,false,-1.0,dlg 2996: ,
79826,155659,false,-1.0,dlg 2997: ,
114036,551935,false,-1.0,dlg 2998: ,
173905,980711,false,-1.0,dlg 2999: ,
117457,280529,false,-1.0,dlg 3000: ,
2906211,3340119,false,-1.0,dlg 3001: ,
114036,247458,false,-1.0,dlg 3002: ,
120309,400267,false,-1.0,dlg 3003: ,
116316,156799,false,-1.0,dlg 3004: ,
83247,179037,false,-1.0,dlg 3005: ,
85527,180748,false,-1.0,dlg 3006: ,
115176,596409,false,-1.0,dlg 3007: ,
88378,116887,false,-1.0,dlg 3008: ,
85527,165923,false,-1.0,dlg 3009: ,
94080,188729,false,-1.0,dlg 3010: ,
87237,176756,false,-1.0,dlg 3011: ,
117457,133423,false,-1.0,dlg 3012: ,
94650,110045,false,-1.0,dlg 3013: ,
85527,126580,false,-1.0,dlg 3014: ,
82676,175045,false,-1.0,dlg 3015: ,
114606,161361,false,-1.0,dlg 3016: ,
1128388,145967,false,-1.0,dlg 3017: ,
87807,168203,false,-1.0,dlg 3018: ,
87238,127720,false,-1.0,dlg 3019: ,
90658,113466,false,-1.0,dlg 3020: ,
82106,162502,false,-1.0,dlg 3021: ,
84957,129431,false,-1.0,dlg 3022: ,
100351,131712,false,-1.0,dlg 3023: ,
81536,105483,false,-1.0,dlg 3024: ,
112896,610093,false,-1.0,dlg 3025: ,
90659,182458,false,-1.0,dlg 3026: ,
137984,132852,false,-1.0,dlg 3027: ,
95790,115746,false,-1.0,dlg 3028: ,
118598,136843,false,-1.0,dlg 3029: ,
123159,150528,false,-1.0,dlg 3030: ,
90659,166493,false,-1.0,dlg 3031: ,
78685,168204,false,-1.0,dlg 3032: ,
86668,163072,false,-1.0,dlg 3033: ,
104914,111756,false,-1.0,dlg 3034: ,
84957,171624,false,-1.0,dlg 3035: ,
89519,184738,false,-1.0,dlg 3036: ,
97501,133422,false,-1.0,dlg 3037: ,
91229,191011,false,-1.0,dlg 3038: ,
119738,133422,false,-1.0,dlg 3039: ,
125440,196142,false,-1.0,dlg 3040: ,
87807,157370,false,-1.0,dlg 3041: ,
87808,180747,false,-1.0,dlg 3042: ,
106054,114606,false,-1.0,dlg 3043: ,
92939,111185,false,-1.0,dlg 3044: ,
90088,118597,false,-1.0,dlg 3045: ,
92369,224652,false,-1.0,dlg 3046: ,
91799,96930,false,-1.0,dlg 3047: ,
133422,265704,false,-1.0,dlg 3048: ,
91229,108334,false,-1.0,dlg 3049: ,
81536,159081,false,-1.0,dlg 3050: ,
78685,149957,false,-1.0,dlg 3051: ,
305617,139695,false,-1.0,dlg 3052: ,
119738,133422,false,-1.0,dlg 3053: ,
2675288,640884,false,-1.0,dlg 3054: ,
244037,1756157,false,-1.0,dlg 3055: ,
117458,131142,false,-1.0,dlg 3056: ,
118598,266274,false,-1.0,dlg 3057: ,
